0.07929515418502203,0.00881057268722467,0.05506607929515418,0.039647577092511016,0.037444933920704845,0.05947136563876652,0.024229074889867842,0.05726872246696035,0.07929515418502203,0.10572687224669604,0.00881057268722467,0.06828193832599119,0.04185022026431718,0.04405286343612335,0.02643171806167401,0.09911894273127753,0.06607929515418502,0.07709251101321586,0.00881057268722467,0.013215859030837005
0.06481481481481481,0.011111111111111112,0.07037037037037037,0.05740740740740741,0.040740740740740744,0.05740740740740741,0.03333333333333333,0.06296296296296296,0.08333333333333333,0.10740740740740741,0.018518518518518517,0.05740740740740741,0.018518518518518517,0.04814814814814815,0.024074074074074074,0.08333333333333333,0.037037037037037035,0.06481481481481481,0.014814814814814815,0.044444444444444446
0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
0.04597701149425287,0.011494252873563218,0.034482758620689655,0.06896551724137931,0.04597701149425287,0.11494252873563218,0.022988505747126436,0.06896551724137931,0.09195402298850575,0.05747126436781609,0.034482758620689655,0.022988505747126436,0.11494252873563218,0.05747126436781609,0.05747126436781609,0.022988505747126436,0.05747126436781609,0.04597701149425287,0.011494252873563218,0.011494252873563218
0.1875,0.0,0.017857142857142856,0.0,0.008928571428571428,0.23214285714285715,0.008928571428571428,0.0,0.0,0.017857142857142856,0.008928571428571428,0.03571428571428571,0.23214285714285715,0.044642857142857144,0.0,0.07142857142857142,0.017857142857142856,0.008928571428571428,0.017857142857142856,0.08928571428571429
0.0,0.0,0.03289473684210526,0.0,0.05263157894736842,0.46710526315789475,0.0,0.0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.10526315789473684,0.05263157894736842,0.019736842105263157,0.05263157894736842,0.07894736842105263,0.0,0.0,0.0,0.1118421052631579
0.07709750566893424,0.0022675736961451248,0.06575963718820861,0.061224489795918366,0.006802721088435374,0.1111111111111111,0.027210884353741496,0.034013605442176874,0.09977324263038549,0.047619047619047616,0.013605442176870748,0.024943310657596373,0.09750566893424037,0.04308390022675737,0.031746031746031744,0.10430839002267574,0.07936507936507936,0.061224489795918366,0.0,0.011337868480725623
0.06285714285714286,0.005714285714285714,0.045714285714285714,0.10857142857142857,0.04857142857142857,0.09428571428571429,0.022857142857142857,0.06285714285714286,0.08285714285714285,0.10857142857142857,0.008571428571428572,0.03142857142857143,0.02857142857142857,0.002857142857142857,0.05142857142857143,0.06285714285714286,0.03142857142857143,0.08285714285714285,0.011428571428571429,0.045714285714285714
0.07731958762886598,0.0,0.06443298969072164,0.08505154639175258,0.020618556701030927,0.0979381443298969,0.020618556701030927,0.06443298969072164,0.061855670103092786,0.06958762886597938,0.030927835051546393,0.03350515463917526,0.03865979381443299,0.03350515463917526,0.07216494845360824,0.04381443298969072,0.05670103092783505,0.09278350515463918,0.007731958762886598,0.028350515463917526
0.0379746835443038,0.012658227848101266,0.05063291139240506,0.12025316455696203,0.06329113924050633,0.06329113924050633,0.0189873417721519,0.04430379746835443,0.12658227848101267,0.08860759493670886,0.0189873417721519,0.02531645569620253,0.04430379746835443,0.03164556962025317,0.03164556962025317,0.056962025316455694,0.02531645569620253,0.06962025316455696,0.0189873417721519,0.05063291139240506
